Package Name,Functions,Data Safety Labels
com.Alienforcegames.ChessFusionFree,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getCellLocation,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Precise location,Diagnostics,Device or other IDs"
com.aliha100.climbingsanddune3d1,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace","App activity,Device or other IDs,App info and performance,Diagnostics,Personal info,Location,Precise location,Approximate location,Other app performance data"
com.aljazeera.mobile,"android.os.StrictMode.getVmPolicy,java.io.File.getUsableSpace,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Diagnostics"
com.alldocument.fileviewer.documentreader,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","App info and performance,Device or other IDs,Diagnostics,App activity"
com.allenmm.archery,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.allfootball.news,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getUsableSpace","App info and performance,App activity,Diagnostics,Other app performance data"
com.aloha.browser,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.alpg.bingo,android.telephony.TelephonyManager.getNetworkCountryIso,Personal info
com.alphapotato.pawnshopmaster,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.alphapotato.prankster,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.amanotes.beathopper,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.amanotes.gs.g02,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus","Other app performance data,Personal info,Diagnostics"
com.amanotes.jumping.man,"android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace","App info and performance,Other app performance data,Diagnostics"
com.amanotes.pamadancingroad,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.amanotes.pamainfinitybounce,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.amanotes.taptap.sontung,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics,Personal info,Other app performance data,Device or other IDs,App activity"
com.amazon.storm.lightning.client.aosp,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.amelosinteractive.snake,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.amour.chicme,"android.os.Build.getSerial,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getImei,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getDataNetworkType","Device or other IDs,App info and performance,App activity,Diagnostics"
com.amrita.producer,"android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkOperator",Device or other IDs
com.AnatomyLearning.Anatomy3DViewer3,android.os.StrictMode.getThreadPolicy,App info and performance
com.andiqwer.skyblock_maps,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getCellLocation,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator","Diagnostics,Personal info,Location,Precise location,Other app performance data,Device or other IDs"
com.AndreyGushchin.BucketCrusher,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.anghami,java.io.File.getUsableSpace,Other app performance data
com.anime.girly.pink.cute.kawaii.wallpapers.backgrounds.uhd4k,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info,Other app performance data,Diagnostics"
com.animedressupgames.chibi,"java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Other app performance data,Diagnostics,Personal info,Device or other IDs,App activity"
com.anoshenko.android.solitaires,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Other app performance data,Personal info,App activity"
com.antivirus,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.requestSingleUpdate,java.io.File.getUsableSpace,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace","App info and performance,Precise location,Other app performance data,Diagnostics"
com.antonnikitin.solunarforecast,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus","App activity,Device or other IDs,App info and performance,Diagnostics"
com.anydo,android.location.LocationManager.getLastKnownLocation,"Precise location,Approximate location"
com.aol.mobile.aolapp,java.io.File.getUsableSpace,Other app performance data
com.apalon.myclockfree,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info,Precise location"
com.apalon.weatherlive.free,"java.io.File.getTotalSpace,android.content.ContentProvider.openAssetFile,java.io.File.getFreeSpace,android.location.LocationManager.requestLocationUpdates,android.content.ContentProvider.openTypedAssetFile,android.location.LocationManager.getLastKnownLocation","Other app performance data,Files and docs,Precise location"
com.apalon.weatherradar.free,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation","Other app performance data,Precise location"
com.apetrus.makeup,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.apmex.spot,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.BatteryManager.getIntProperty,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getBSSID,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getAllCellInfo,android.location.LocationManager.getLastKnownLocation","Personal info,App info and performance,Diagnostics,Device or other IDs,App activity,Location,Precise location,Approximate location"
com.app.hider.master.pro,"android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.os.BatteryManager.getIntProperty,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace","App info and performance,Other app performance data,Diagnostics,Device or other IDs,Personal info,App activity"
com.app.pinballs,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Location,Precise location,Approximate location,Personal info"
com.app.pureple,"android.telephony.TelephonyManager.getNetworkOperator,android.os.BatteryManager.getIntProperty,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,Diagnostics,App activity"
com.appblockgames.freecraftexploration,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.appcraft.number.puzzle,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus","Other app performance data,Diagnostics"
com.AppIdeas.LevelUpRunner,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Other app performance data"
com.application.zomato,android.location.LocationManager.getLastKnownLocation,Precise location
com.appolo13.stickmandrawanimation,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.net.wifi.WifiInfo.getBSSID","Device or other IDs,Personal info,Other app performance data"
com.apposter.watchmaker,"android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus",Diagnostics
com.appquiz.baby.ballons,"android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus",Diagnostics
com.appreal.drinkbloodvampireprank,"android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Device or other IDs,Other app performance data"
com.appsinnova.android.keepbooster,android.location.LocationManager.getLastKnownLocation,Precise location
com.appsinnova.android.keepclean,"java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.location.LocationManager.getLastKnownLocation","App info and performance,Other app performance data,Diagnostics,Precise location"
